annual_inc,loan_amnt,int_rate,installment,dti,delinq_2yrs,inq_last_6mths,open_acc,total_acc,revol_bal,revol_util,pub_rec,pub_rec_bankruptcies,mort_acc,num_tl_90g_dpd_24m,mths_since_recent_inq,mths_since_recent_bc,num_rev_accts,percent_bc_gt_75,tot_cur_bal,tot_coll_amt,total_bc_limit,total_il_high_credit_limit,avg_cur_bal,bc_util,target,fico_mean,emp_length_num,grade_enc,sub_grade_enc,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,term_ 60 months,loan_to_income,fico_cat_enc
40400.0,10000.0,15.05,346.9,12.6,0.0,0.0,11.0,15.0,7475.0,15.3,0.0,0.0,0.0,0.0,5.0,2.0,14.0,33.3,22912.0,0.0,48700.0,16223.0,2291.0,15.3,0,712.0,0.0,3,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2475247524752475,3
39000.0,11700.0,20.99,440.74,21.82,0.0,0.0,12.0,18.0,9643.0,66.0,0.0,0.0,0.0,0.0,15.0,20.0,15.0,71.4,21610.0,0.0,12200.0,12200.0,1801.0,79.0,0,677.0,6.0,5,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.3,3
70720.0,25000.0,12.49,836.23,22.67,0.0,1.0,11.0,21.0,18677.0,48.8,0.0,0.0,0.0,0.0,3.0,3.0,12.0,60.0,48988.0,0.0,24800.0,42267.0,4453.0,63.1,0,732.0,10.0,2,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.3535067873303167,3
80000.0,20000.0,10.15,646.76,18.33,0.0,0.0,7.0,21.0,33933.0,94.8,0.0,0.0,2.0,0.0,11.0,19.0,12.0,100.0,307449.0,0.0,28900.0,29118.0,43921.0,96.7,0,702.0,10.0,2,7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.25,3
40000.0,6000.0,22.45,230.55,20.13,0.0,3.0,8.0,9.0,5414.0,59.5,0.0,0.0,0.0,0.0,4.0,5.0,8.0,33.3,26046.0,0.0,2800.0,25439.0,3256.0,73.6,0,682.0,1.0,5,25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.15,3
70000.0,21500.0,13.99,500.16,19.15,0.0,0.0,11.0,23.0,13476.0,53.9,0.0,0.0,4.0,0.0,9.0,9.0,8.0,60.0,281259.0,0.0,19300.0,119883.0,25569.0,69.8,0,682.0,0.0,3,13,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.3071428571428571,3
40000.0,5050.0,10.49,164.12,16.89,0.0,1.0,8.0,18.0,8507.0,76.6,2.0,1.0,4.0,0.0,5.0,28.0,8.0,100.0,64054.0,0.0,5500.0,14844.0,8007.0,94.1,0,662.0,6.0,2,7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.12625,2
80000.0,6500.0,7.51,202.23,9.67,0.0,1.0,9.0,25.0,10952.0,36.2,0.0,0.0,1.0,0.0,5.0,13.0,13.0,42.9,79769.0,0.0,15100.0,31758.0,7376.0,63.1,0,737.0,6.0,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.08125,3
78000.0,7200.0,7.35,223.47,32.38,0.0,0.0,23.0,42.0,43643.0,35.6,0.0,0.0,3.0,0.0,17.0,13.0,30.0,7.1,272086.0,0.0,97500.0,49683.0,11830.0,44.2,1,732.0,10.0,1,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0923076923076923,3
325000.0,35000.0,16.02,851.51,3.22,3.0,0.0,10.0,29.0,15243.0,55.0,3.0,0.0,2.0,3.0,13.0,155.0,10.0,50.0,892540.0,0.0,27700.0,119835.0,88851.98999999976,55.0,0,662.0,8.0,3,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.1,2
24400.0,8700.0,7.89,272.19,9.25,0.0,0.0,7.0,17.0,8653.0,27.0,0.0,0.0,0.0,0.0,5.0,78.0,14.0,0.0,8653.0,9579.0,23200.0,0.0,1731.0,37.1,0,672.0,6.0,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.3565573770491803,3
90000.0,30000.0,11.48,989.0,5.03,0.0,0.0,10.0,36.0,10404.0,33.5,1.0,1.0,2.0,0.0,12.0,4.0,27.0,16.7,10404.0,0.0,22700.0,0.0,1156.0,39.0,0,672.0,10.0,2,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.3333333333333333,3
38000.0,10750.0,11.99,239.08,26.66,0.0,1.0,12.0,28.0,16633.0,63.0,1.0,1.0,3.0,0.0,4.0,6.0,16.0,60.0,210362.0,0.0,18000.0,21220.0,19124.0,75.4,0,662.0,6.0,2,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.2828947368421052,2
73000.0,16000.0,9.99,516.2,19.84,0.0,0.0,27.0,39.0,18077.0,42.0,0.0,0.0,0.0,0.0,15.0,5.0,18.0,12.5,247743.0,0.0,34300.0,194803.0,9529.0,52.5,0,697.0,4.0,2,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2191780821917808,3
79000.0,13600.0,14.46,319.71,3.7,2.0,2.0,17.0,40.0,2030.0,5.7,0.0,0.0,3.0,1.0,0.0,2.0,23.0,0.0,204825.0,2759.0,28800.0,51345.0,12049.0,7.0,1,687.0,10.0,3,14,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.1721518987341772,3
55000.0,8000.0,9.17,255.04,6.61,0.0,2.0,14.0,22.0,8402.0,36.1,3.0,3.0,2.0,0.0,0.0,5.0,17.0,0.0,141740.0,0.0,19600.0,0.0,10124.0,40.3,0,682.0,10.0,2,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1454545454545454,3
120000.0,14000.0,15.59,489.37,15.73,0.0,0.0,6.0,18.0,4240.0,78.5,0.0,0.0,0.0,0.0,7.0,28.0,9.0,100.0,40173.0,0.0,2300.0,54534.0,6696.0,99.8,1,702.0,10.0,3,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.1166666666666666,3
55200.0,7450.0,8.9,236.57,20.78,0.0,0.0,14.0,18.0,10837.0,49.5,0.0,0.0,0.0,0.0,11.0,34.0,13.0,45.5,79769.0,0.0,21700.0,31758.0,7376.0,49.9,0,702.0,3.0,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.134963768115942,3
32000.0,5000.0,9.17,159.4,5.89,0.0,0.0,10.0,10.0,5093.0,33.3,0.0,0.0,0.0,0.0,9.0,9.0,6.0,0.0,12364.0,0.0,15300.0,8750.0,1374.0,33.3,1,702.0,2.0,2,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.15625,3
120000.0,28000.0,10.99,916.56,11.43,0.0,0.0,10.0,17.0,41207.0,60.5,0.0,0.0,0.0,0.0,9.0,27.0,11.0,42.9,42214.0,0.0,61100.0,12883.0,4221.0,64.5,0,722.0,2.0,2,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2333333333333333,3
18000.0,3675.0,21.0,138.46,10.53,0.0,0.0,4.0,4.0,4373.0,71.7,0.0,0.0,0.0,0.0,11.0,65.0,4.0,66.7,4373.0,0.0,4600.0,0.0,1093.0,84.2,0,677.0,10.0,5,22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2041666666666666,3
84000.0,9000.0,5.32,271.04,8.4,0.0,1.0,20.0,35.0,3556.0,3.5,0.0,0.0,2.0,0.0,5.0,3.0,27.0,0.0,237085.0,0.0,78200.0,17433.0,11854.0,4.5,0,812.0,8.0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1071428571428571,5
128000.0,35000.0,7.26,1084.87,14.99,0.0,0.0,10.0,19.0,43224.0,39.8,0.0,0.0,3.0,0.0,5.0,94.0,10.0,16.7,241542.0,0.0,108600.0,43489.0,24154.0,39.8,0,762.0,9.0,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.2734375,4
44000.0,19300.0,18.54,495.79,29.38,0.0,1.0,30.0,56.0,22619.0,43.6,0.0,0.0,0.0,0.0,5.0,15.0,32.0,33.3,122861.0,0.0,39600.0,116347.0,4237.0,48.1,0,712.0,0.0,5,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.4386363636363636,3
42000.0,5825.0,15.61,203.67,30.77,0.0,0.0,12.0,20.0,3709.0,39.0,1.0,0.0,0.0,0.0,11.0,5.0,13.0,33.3,31761.0,0.0,4300.0,39206.0,2887.0,58.0,0,672.0,4.0,4,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.1386904761904762,3
42000.0,12000.0,12.74,402.83,25.91,0.0,0.0,9.0,15.0,11177.0,81.6,0.0,0.0,1.0,0.0,13.0,5.0,10.0,100.0,179858.0,0.0,11400.0,35963.0,19984.0,94.0,1,717.0,10.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.2857142857142857,3
24000.0,12000.0,23.99,470.74,20.55,0.0,0.0,3.0,8.0,5786.0,77.1,0.0,0.0,0.0,0.0,4.0,35.0,6.0,0.0,6464.0,0.0,3500.0,3884.0,2155.0,53.1,0,717.0,10.0,5,22,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5,3
325000.0,20000.0,15.59,699.1,7.8,1.0,1.0,17.0,42.0,78845.0,65.9,1.0,0.0,4.0,0.0,2.0,2.0,32.0,33.3,433706.0,117.0,48800.0,46337.0,27107.0,70.6,0,682.0,10.0,3,15,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.0555555555555555,3
90000.0,5500.0,10.75,179.42,9.84,0.0,0.0,10.0,24.0,5258.0,35.8,0.0,0.0,1.0,0.0,2.0,11.0,17.0,50.0,115743.0,54754.0,6000.0,20672.0,12860.0,31.6,0,672.0,10.0,2,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0611111111111111,3
108000.0,20475.0,10.99,670.23,34.95,1.0,0.0,9.0,22.0,29826.0,71.9,0.0,0.0,2.0,0.0,12.0,55.0,9.0,33.3,452025.0,0.0,36500.0,127671.0,50225.0,76.4,0,712.0,1.0,2,9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1895833333333333,3
65000.0,18000.0,16.49,442.43,13.2,0.0,1.0,13.0,26.0,24867.0,71.7,1.0,1.0,1.0,0.0,5.0,13.0,13.0,42.9,79769.0,0.0,15100.0,31758.0,7376.0,63.1,1,707.0,8.0,4,18,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.2769230769230769,3
65559.0,25000.0,13.98,854.2,19.6,0.0,0.0,17.0,39.0,28728.0,75.8,0.0,0.0,1.0,0.0,13.0,13.0,30.0,87.5,74857.0,0.0,26300.0,60527.0,4990.0,77.3,0,687.0,7.0,3,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.3813358959105538,3
100000.0,28000.0,18.25,714.83,12.4,1.0,1.0,12.0,30.0,22542.0,81.1,0.0,0.0,6.0,0.0,3.0,14.0,9.0,75.0,218725.0,0.0,14200.0,27421.0,18227.0,91.9,1,687.0,8.0,4,18,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.28,3
75000.0,19200.0,8.18,603.26,24.53,0.0,0.0,14.0,22.0,13152.0,34.4,0.0,0.0,4.0,0.0,11.0,40.0,12.0,20.0,329201.0,0.0,18800.0,67587.0,25323.0,70.0,0,737.0,10.0,2,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.256,3
55000.0,15000.0,7.89,469.29,15.19,0.0,0.0,8.0,15.0,13911.0,74.8,0.0,0.0,0.0,0.0,5.0,4.0,7.0,60.0,29554.0,0.0,18600.0,31206.0,3694.0,74.8,0,702.0,6.0,1,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2727272727272727,3
38000.0,7200.0,15.8,252.43,6.41,0.0,3.0,10.0,13.0,4331.0,35.5,0.0,0.0,1.0,0.0,3.0,42.0,11.0,0.0,148237.0,434.0,10000.0,0.0,14824.0,40.1,0,677.0,8.0,3,13,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1894736842105263,3
59000.0,21000.0,16.55,516.84,23.13,1.0,0.0,17.0,38.0,12729.0,83.7,0.0,0.0,3.0,0.0,5.0,36.0,20.0,100.0,188645.0,0.0,7000.0,31001.0,11097.0,96.3,1,672.0,9.0,4,17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.3559322033898305,3
45000.0,14650.0,14.48,504.13,22.35,0.0,0.0,6.0,15.0,2943.0,43.3,0.0,0.0,2.0,0.0,11.0,16.0,6.0,0.0,319173.0,0.0,6800.0,47815.0,53196.0,43.3,0,702.0,2.0,3,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.3255555555555555,3
60000.0,4675.0,19.97,173.67,15.78,1.0,2.0,11.0,15.0,3180.0,56.8,0.0,0.0,1.0,0.0,3.0,21.0,8.0,0.0,71389.0,0.0,1500.0,16043.0,6490.0,23.7,1,677.0,5.0,4,20,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.0779166666666666,3
75000.0,10000.0,11.47,329.62,22.14,0.0,0.0,8.0,25.0,7499.0,97.4,0.0,0.0,0.0,0.0,7.0,14.0,7.0,100.0,127595.0,0.0,7700.0,131454.0,15949.0,97.4,1,662.0,7.0,2,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1333333333333333,2
30000.0,4450.0,11.99,147.79,18.96,0.0,0.0,6.0,12.0,4451.0,28.0,0.0,0.0,0.0,0.0,9.0,25.0,9.0,0.0,15943.0,0.0,7000.0,13179.0,2657.0,46.1,0,717.0,0.0,2,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1483333333333333,3
105000.0,14400.0,15.99,506.2,27.47,0.0,1.0,21.0,41.0,39800.0,62.8,0.0,0.0,3.0,0.0,1.0,26.0,24.0,45.5,354352.0,0.0,57600.0,74686.0,18650.0,62.2,0,692.0,10.0,3,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1371428571428571,3
60000.0,6500.0,7.97,203.6,20.94,0.0,1.0,27.0,46.0,4592.0,12.4,1.0,1.0,1.0,0.0,4.0,3.0,39.0,0.0,63181.0,0.0,23700.0,77196.0,2527.0,15.6,0,682.0,3.0,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1083333333333333,3
50000.0,13200.0,17.86,334.19,26.02,1.0,0.0,11.0,29.0,29669.0,56.0,0.0,0.0,3.0,1.0,5.0,20.0,24.0,40.0,192769.0,0.0,41400.0,24087.0,17524.0,67.6,1,702.0,10.0,4,20,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.264,3
40000.0,18400.0,15.41,441.71,15.18,0.0,0.0,9.0,11.0,6812.0,64.9,0.0,0.0,0.0,0.0,20.0,9.0,10.0,100.0,12973.0,0.0,6100.0,9428.0,1853.0,96.2,1,697.0,6.0,4,16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.46,3
90000.0,35000.0,13.49,805.17,10.89,1.0,0.0,17.0,29.0,26768.0,36.8,0.0,0.0,2.0,0.0,8.0,8.0,20.0,16.7,150419.0,0.0,41500.0,13039.0,8848.0,39.1,0,707.0,10.0,3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.3888888888888889,3
40000.0,9000.0,11.47,296.66,6.85,0.0,2.0,15.0,22.0,8994.0,34.3,0.0,0.0,1.0,0.0,1.0,3.0,11.0,0.0,33944.0,229.0,15000.0,21000.0,2263.0,41.4,0,692.0,3.0,2,10,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.225,3
76528.37,10000.0,23.13,282.66,33.89,0.0,0.0,19.0,37.0,20294.0,69.0,0.0,0.0,3.0,0.0,8.0,5.0,23.0,66.7,258964.0,0.0,23300.0,93934.0,15233.0,78.8,0,682.0,9.0,6,26,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.1306704951379469,3
100000.0,14000.0,13.68,323.44,7.98,0.0,0.0,6.0,21.0,10578.0,52.1,0.0,0.0,1.0,0.0,7.0,62.0,6.0,25.0,70132.0,0.0,20300.0,20000.0,11689.0,52.1,0,682.0,5.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.14,3
59000.0,6400.0,6.99,197.59,16.19,1.0,0.0,26.0,53.0,10768.0,30.2,0.0,0.0,0.0,1.0,6.0,3.0,16.0,0.0,157843.0,1571.0,35100.0,113889.0,6314.0,30.7,0,687.0,2.0,1,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.1084745762711864,3
100920.0,22400.0,6.62,687.77,12.1,0.0,1.0,7.0,30.0,42335.0,72.9,0.0,0.0,6.0,0.0,4.0,36.0,15.0,75.0,432140.0,0.0,57800.0,15326.0,61734.0,73.2,0,712.0,6.0,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2219579865239793,3
62000.0,30000.0,10.99,982.02,38.08,1.0,0.0,16.0,38.0,43299.0,69.4,0.0,0.0,3.0,0.0,10.0,5.0,18.0,50.0,61093.0,0.0,37000.0,51546.0,3818.0,79.3,1,702.0,10.0,2,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4838709677419355,3
41000.0,9600.0,12.12,319.41,24.85,0.0,0.0,9.0,12.0,19988.0,72.2,0.0,0.0,1.0,0.0,18.0,28.0,13.0,60.0,79769.0,0.0,25000.0,31758.0,7376.0,76.0,0,697.0,9.0,2,8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2341463414634146,3
125000.0,19200.0,10.15,620.89,8.76,0.0,2.0,13.0,44.0,7972.0,39.1,1.0,1.0,5.0,0.0,0.0,2.0,26.0,50.0,463098.0,105.0,9300.0,30010.0,42100.0,78.2,0,682.0,8.0,2,7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1536,3
87000.0,21600.0,10.99,707.06,15.3,0.0,0.0,7.0,37.0,16902.0,66.8,0.0,0.0,3.0,0.0,8.0,161.0,4.0,50.0,332882.0,231.0,25300.0,62746.0,47555.0,66.8,0,687.0,2.0,2,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.2482758620689655,3
100000.0,35000.0,21.49,956.55,17.72,1.0,1.0,8.0,17.0,5842.0,92.7,2.0,0.0,2.0,0.0,0.0,33.0,5.0,66.7,257194.0,0.0,6300.0,77303.0,32149.0,92.7,1,687.0,7.0,4,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.35,3
104446.87,20000.0,11.44,658.95,30.98,0.0,1.0,21.0,51.0,56004.0,58.8,0.0,0.0,6.0,0.0,1.0,16.0,36.0,85.7,319285.0,0.0,65200.0,56193.0,16804.0,56.6,0,722.0,10.0,2,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1914849147705431,3
30000.0,3600.0,12.79,120.94,22.36,0.0,1.0,5.0,10.0,5007.0,58.9,1.0,1.0,0.0,0.0,3.0,7.0,6.0,100.0,13865.0,344.0,3600.0,23213.0,2773.0,91.8,1,682.0,6.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.12,3
95000.0,10000.0,15.59,349.55,12.99,0.0,0.0,15.0,24.0,18708.0,35.2,0.0,0.0,1.0,0.0,12.0,2.0,21.0,22.2,378462.0,0.0,41300.0,25107.0,27033.0,40.6,0,702.0,8.0,3,15,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.1052631578947368,3
90000.0,19000.0,16.29,670.71,23.13,0.0,3.0,7.0,25.0,6565.0,75.0,1.0,1.0,2.0,0.0,2.0,6.0,15.0,100.0,286886.0,0.0,1750.0,60452.0,40983.0,96.0,0,662.0,10.0,4,17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2111111111111111,2
40000.0,15000.0,18.45,384.59,11.16,0.0,1.0,5.0,9.0,9938.0,55.8,0.0,0.0,0.0,0.0,0.0,59.0,8.0,33.3,9938.0,0.0,12000.0,0.0,1988.0,62.8,0,697.0,10.0,4,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.375,3
59000.0,6025.0,9.8,193.85,11.25,0.0,0.0,9.0,18.0,7642.0,37.1,0.0,0.0,0.0,0.0,7.0,7.0,13.0,75.0,12150.0,10958.0,11100.0,13343.0,1519.0,61.9,0,662.0,10.0,2,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.1021186440677966,2
40200.0,10000.0,7.26,309.97,26.66,0.0,0.0,17.0,30.0,9880.0,59.5,0.0,0.0,0.0,0.0,6.0,17.0,8.0,40.0,69243.0,0.0,13100.0,61365.0,4073.0,75.4,0,712.0,0.0,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.2487562189054726,3
50000.0,20000.0,11.53,659.81,19.49,0.0,0.0,16.0,26.0,11498.0,61.5,2.0,1.0,0.0,0.0,7.0,0.0,24.0,62.5,30630.0,0.0,9800.0,21467.0,2042.0,62.1,1,662.0,2.0,2,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.4,2
115000.0,20000.0,13.67,461.96,19.04,0.0,0.0,27.0,49.0,7622.0,74.0,1.0,1.0,2.0,0.0,13.0,9.0,8.0,50.0,131441.0,591.0,8700.0,127292.0,5055.0,87.6,0,672.0,3.0,3,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.1739130434782608,3
60000.0,6000.0,11.99,199.26,10.32,0.0,0.0,9.0,13.0,9412.0,58.5,0.0,0.0,1.0,0.0,10.0,15.0,9.0,75.0,165495.0,0.0,9300.0,10648.0,18388.0,69.4,0,697.0,6.0,2,8,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1,3
66812.0,6000.0,10.49,194.99,33.84,0.0,0.0,12.0,32.0,26500.0,67.3,0.0,0.0,5.0,0.0,21.0,41.0,8.0,0.0,165611.0,0.0,4100.0,68420.0,13801.0,0.0,0,727.0,10.0,2,8,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0898042267856073,3
75000.0,4000.0,12.29,133.42,26.08,0.0,1.0,9.0,22.0,8523.0,46.1,0.0,0.0,4.0,0.0,4.0,4.0,12.0,40.0,59383.0,179.0,16300.0,59210.0,6598.0,52.3,1,677.0,10.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0533333333333333,3
138000.0,20000.0,11.49,439.76,12.87,0.0,0.0,9.0,10.0,18632.0,57.0,1.0,0.0,1.0,0.0,15.0,13.0,7.0,100.0,628326.0,0.0,21950.0,51910.0,69814.0,85.0,1,667.0,10.0,2,10,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.144927536231884,2
35000.0,2000.0,15.49,69.82,14.92,0.0,0.0,3.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,9.0,0.0,18591.0,0.0,1600.0,20000.0,6197.0,0.0,0,757.0,4.0,3,14,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0571428571428571,4
54000.0,16000.0,9.17,510.07,10.73,0.0,1.0,8.0,26.0,21486.0,70.4,0.0,0.0,0.0,0.0,1.0,11.0,21.0,40.0,36469.0,0.0,20500.0,20505.0,4559.0,78.0,0,692.0,4.0,2,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2962962962962963,3
29100.0,1200.0,18.06,43.42,24.16,2.0,0.0,5.0,16.0,4653.0,61.2,0.0,0.0,0.0,0.0,3.0,4.0,4.0,33.3,11141.0,3012.0,7600.0,13108.0,2228.0,61.2,0,662.0,6.0,4,17,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0412371134020618,2
170000.0,35000.0,12.62,789.57,6.84,0.0,0.0,11.0,27.0,35681.0,77.1,0.0,0.0,3.0,0.0,13.0,6.0,16.0,50.0,321913.0,0.0,41600.0,57089.0,29265.0,75.0,0,707.0,10.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.2058823529411764,3
60000.0,10000.0,15.41,348.67,24.25,2.0,0.0,13.0,33.0,9560.0,46.6,0.0,0.0,3.0,0.0,3.0,15.0,20.0,0.0,180317.0,0.0,6000.0,26141.0,15026.0,72.1,1,682.0,6.0,4,16,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1666666666666666,3
54800.0,11400.0,20.99,308.35,26.7,0.0,1.0,11.0,29.0,5805.0,62.4,0.0,0.0,3.0,0.0,5.0,49.0,15.0,0.0,40391.0,595.0,3900.0,51698.0,3672.0,44.4,0,682.0,0.0,5,24,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.2080291970802919,3
55000.0,20000.0,14.33,468.8,28.22,0.0,0.0,14.0,27.0,30278.0,74.6,0.0,0.0,1.0,0.0,7.0,10.0,23.0,71.4,211285.0,0.0,29500.0,21734.0,15092.0,88.8,0,677.0,3.0,3,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.3636363636363636,3
80000.0,5000.0,6.08,152.3,2.31,0.0,0.0,5.0,13.0,1789.0,7.8,0.0,0.0,3.0,0.0,12.0,80.0,9.0,0.0,361615.0,0.0,21000.0,3050.0,72323.0,8.5,0,812.0,3.0,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0625,5
62004.0,8000.0,11.71,264.61,19.78,0.0,1.0,15.0,38.0,10964.0,52.0,0.0,0.0,1.0,0.0,5.0,13.0,13.0,42.9,79769.0,0.0,15100.0,31758.0,7376.0,63.1,1,712.0,5.0,2,8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1290239339397458,3
